scenario,role,route,control type,label,destination,disabled,evidence
flow-new-client,artist,/clients,INPUT,Full name,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-new-client,artist,/clients,email,Email (optional),,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-new-client,artist,/clients,tel,Phone (optional),,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-new-client,artist,/clients,submit,Add client,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-new-client,artist,/clients,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-single,artist,/calendar,button,"Full day
Mia Chen",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-single,artist,/calendar,button,Find dates automatically,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-single,artist,/calendar,date,Date,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-single,artist,/calendar,time,Time,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-single,artist,/calendar,number,Duration in minutes,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-single,artist,/calendar,number,Session price · AUD,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-single,artist,/calendar,number,Deposit · AUD,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-single,artist,/calendar,button,Add another session,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-single,artist,/calendar,submit,Review proposal,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-single,artist,/calendar,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,tattoi,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,button,Add client,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,Clients,/clients,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,Supplies,/supplies,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,button,Back to all clients,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,mia@example.test,mailto:mia@example.test,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,0400000000,tel:0400000000,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,Message Mia,/chat/12,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,tab,Bookings,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,tab,Forms,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,tab,Notes,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,"Botanical sleeve
Thu, 10 Sept, 10:00 am · Confirmed
$0.00 paid",/projects/12?session=101,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,"Geometric shoulder
Thu, 10 Sept, 2:00 pm · Confirmed
$0.00 paid",/projects/12?session=102,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-detail,artist,/clients,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,A,tattoi,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,button,Add client,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,A,Clients,/clients,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,A,Supplies,/supplies,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,button,Back to all clients,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,A,mia@example.test,mailto:mia@example.test,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,A,0400000000,tel:0400000000,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,A,Message Mia,/chat/12,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,tab,Bookings,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,tab,Forms,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,tab,Notes,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-forms,artist,/clients,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,A,All conversations,/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,A,Open booking,/projects/12,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,button,Book,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,button,Client details and media,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,BUTTON,"Design brief
⌄",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,button,Refresh design brief,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,SUMMARY,Client records & private notes,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,TEXTAREA,New note,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,submit,Save note,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,button,Attach photo,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,TEXTAREA,Message,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-private-notes,artist,/chat/12,submit,Send message,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,A,tattoi,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,button,Add client,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,A,Clients,/clients,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,A,Supplies,/supplies,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,button,Back to all clients,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,A,mia@example.test,mailto:mia@example.test,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,A,0400000000,tel:0400000000,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,A,Message Mia,/chat/12,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,tab,Bookings,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,tab,Forms,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,tab,Notes,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,TEXTAREA,Private artist note,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,submit,Save note,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-notes,artist,/clients,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,A,All conversations,/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,A,Open booking,/projects/12,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,button,Book,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,button,Client details and media,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,BUTTON,"Design brief
⌃",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,button,Refresh design brief,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,SUMMARY,Client records & private notes,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,TEXTAREA,,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,submit,,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,button,Attach photo,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,TEXTAREA,Message,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-design-brief,artist,/chat/12,submit,Send message,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-services,artist,/work-hours,A,Back,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-services,artist,/work-hours,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-services,artist,/work-hours,tab,Availability,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-services,artist,/work-hours,tab,Services,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-services,artist,/work-hours,button,Add service,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-services,artist,/work-hours,button,"Full day
180 minutes · $600.00 · 1 session",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-services,artist,/work-hours,button,"Botanical sleeve
180 minutes · $600.00 · 3 sessions",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-services,artist,/work-hours,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-services,artist,/work-hours,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-services,artist,/work-hours,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-services,artist,/work-hours,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-service-editor,artist,/work-hours,INPUT,Service name,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-service-editor,artist,/work-hours,color,Service colour,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-service-editor,artist,/work-hours,TEXTAREA,Description,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-service-editor,artist,/work-hours,number,Duration per session · minutes,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-service-editor,artist,/work-hours,number,Price per session · AUD,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-service-editor,artist,/work-hours,number,Number of sessions,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-service-editor,artist,/work-hours,checkbox, Show on your booking page,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-service-editor,artist,/work-hours,submit,Save service,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-service-editor,artist,/work-hours,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio-upload,artist,/artist-profile?view=Portfolio,file,"Photo
One photo, up to 10 MB.",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio-upload,artist,/artist-profile?view=Portfolio,TEXTAREA,Description,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio-upload,artist,/artist-profile?view=Portfolio,submit,Add photo,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio-upload,artist,/artist-profile?view=Portfolio,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-travel-add,artist,/settings?section=travel,INPUT,City,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-travel-add,artist,/settings?section=travel,INPUT,Country,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-travel-add,artist,/settings?section=travel,date,From,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-travel-add,artist,/settings?section=travel,date,Until,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-travel-add,artist,/settings?section=travel,submit,Save trip,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-travel-add,artist,/settings?section=travel,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-studio-remove,artist,/studio?view=Team,button,Remove member,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-studio-remove,artist,/studio?view=Team,button,Keep membership,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-studio-remove,artist,/studio?view=Team,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-template,artist,/settings?section=regulation,A,Back,/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-template,artist,/settings?section=regulation,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-template,artist,/settings?section=regulation,tab,Procedure log,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-template,artist,/settings?section=regulation,tab,Medical,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-template,artist,/settings?section=regulation,tab,Consent,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-template,artist,/settings?section=regulation,TEXTAREA,Template wording,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-template,artist,/settings?section=regulation,submit,Save template,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-template,artist,/settings?section=regulation,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-template,artist,/settings?section=regulation,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-template,artist,/settings?section=regulation,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-template,artist,/settings?section=regulation,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-medical-template,artist,/settings?section=regulation,A,Back,/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-medical-template,artist,/settings?section=regulation,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-medical-template,artist,/settings?section=regulation,tab,Procedure log,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-medical-template,artist,/settings?section=regulation,tab,Medical,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-medical-template,artist,/settings?section=regulation,tab,Consent,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-medical-template,artist,/settings?section=regulation,TEXTAREA,Template wording,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-medical-template,artist,/settings?section=regulation,submit,Save template,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-medical-template,artist,/settings?section=regulation,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-medical-template,artist,/settings?section=regulation,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-medical-template,artist,/settings?section=regulation,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-medical-template,artist,/settings?section=regulation,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,tattoi,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,Your profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,tab,Upcoming,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,tab,Past,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,Complete sitting 2 forms,/projects/12?session=101&action=forms,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,"Sitting 2 · Confirmed
Thu, 10 Sept, 10:00 am",/projects/12?session=101,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,Message Ella Morgan,/chat/12,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,SUMMARY,More options,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,,/waitlist,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,,/purchases,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,,/discover,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,Discover,/discover,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,Bookings,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-past-bookings,client,/bookings,A,Profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-deposit-review,client,/bookings,button,Continue to secure checkout,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-deposit-review,client,/bookings,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-consent,client,/bookings,button,Continue to signature,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-consent,client,/bookings,button,Finish later,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-client-consent,client,/bookings,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,A,tattoi,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,A,Store settings,/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,tab,To fulfil,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,tab,Fulfilled,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,tab,All,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,search,Search orders,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,button,All orders,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,button,Mark fulfilled,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,A,Home,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,A,Orders,/merchant/orders,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,A,Products,/merchant/products,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-order-detail,merchant,/merchant/orders,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-product-details,merchant,/merchant/products,A,tattoi,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-product-details,merchant,/merchant/products,button,Add product,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-product-details,merchant,/merchant/products,A,Review Shopify connection,/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-product-details,merchant,/merchant/products,search,Search products,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-product-details,merchant,/merchant/products,SUMMARY,View 1 variants,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-product-details,merchant,/merchant/products,button,Edit Cartridge needles,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-product-details,merchant,/merchant/products,A,Home,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-product-details,merchant,/merchant/products,A,Orders,/merchant/orders,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-product-details,merchant,/merchant/products,A,Products,/merchant/products,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-product-details,merchant,/merchant/products,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-archive-request,artist,/lead/1,button,Archive request,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-archive-request,artist,/lead/1,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-placement,public,/book/ella-morgan,INPUT,Placement,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-placement,public,/book/ella-morgan,SELECT,Approximate size,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-placement,public,/book/ella-morgan,SELECT,Preferred timeframe,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-placement,public,/book/ella-morgan,submit,Continue,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-placement,public,/book/ella-morgan,button,Back,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-placement,public,/book/ella-morgan,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-reference,public,/book/ella-morgan,file,Add inspiration,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-reference,public,/book/ella-morgan,submit,Continue,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-reference,public,/book/ella-morgan,button,Back,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-reference,public,/book/ella-morgan,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,TEXTAREA,What would you like tattooed?,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Traditional,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Neo-Traditional,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Realism,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Black & Grey,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Japanese,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Geometric,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Watercolour,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Minimalist,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Dotwork,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Tribal,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Script/Lettering,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Illustrative,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Surrealism,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Trash Polka,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Fine Line,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Other,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,checkbox,Not sure yet,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,submit,Continue,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-idea,public,/book/ella-morgan,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-placement-photo,public,/book/ella-morgan,file,Add a photo of the area,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-placement-photo,public,/book/ella-morgan,submit,Continue,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-placement-photo,public,/book/ella-morgan,button,Back,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-placement-photo,public,/book/ella-morgan,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-details,public,/book/ella-morgan,INPUT,First name,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-details,public,/book/ella-morgan,INPUT,Last name,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-details,public,/book/ella-morgan,email,Email,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-details,public,/book/ella-morgan,tel,Phone,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-details,public,/book/ella-morgan,date,Date of birth,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-details,public,/book/ella-morgan,SELECT,Gender,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-details,public,/book/ella-morgan,submit,Continue,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-details,public,/book/ella-morgan,button,Back,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-details,public,/book/ella-morgan,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-review,public,/book/ella-morgan,submit,Send booking request,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-review,public,/book/ella-morgan,button,Back,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-intake-review,public,/book/ella-morgan,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-notification-template,artist,/notifications-management,SELECT,Purpose,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-notification-template,artist,/notifications-management,INPUT,Title,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-notification-template,artist,/notifications-management,TEXTAREA,Message,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-notification-template,artist,/notifications-management,INPUT,Timing note,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
